generation,individual,val_loss,n_params,n_layers,architecture,train_loss,best_ever,is_champion,mutation_type,parent_idx
3,45,0.447773,3228133,6,[512/k3→256/k1→512/k1→256/k3→128/k3→32/k1],0.359535,0.420147,false,resize_layer,1
3,46,0.442033,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.344388,0.420147,false,weights,61
3,47,0.435215,4978309,8,[256/k3→1024/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.359254,0.420147,false,weights,3
3,48,0.445749,13936005,7,[1024/k3→1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.370042,0.420147,false,add_layer,16
3,49,0.434168,1832197,5,[256/k3→256/k3→256/k1→128/k3→1024/k1],0.361256,0.420147,false,resize_layer,61
3,50,0.443874,3110917,5,[256/k3→256/k3→256/k1→512/k3→1024/k1],0.326954,0.420147,false,weights,61
3,51,0.455249,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.246562,0.420147,false,weights,6
3,52,0.639016,7946053,5,[768/k1→1024/k3→512/k1→32/k1→256/k3],0.300411,0.420147,false,resize_layer,15
3,53,0.482279,394565,3,[1024/k1→32/k1→768/k1],0.530180,0.420147,false,remove_layer,26
3,54,0.453325,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.229069,0.420147,false,weights,22
3,55,0.426682,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.336519,0.420147,false,weights,18
3,56,0.442250,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.339857,0.420147,false,weights,16
3,57,0.452243,10741509,5,[768/k1→1024/k3→512/k1→1024/k1→256/k3],0.238996,0.420147,false,weights,22
3,58,0.489379,6382341,4,[1024/k3→512/k1→1024/k1→256/k3],0.484375,0.420147,false,remove_layer,22
3,59,0.447514,3759621,6,[768/k3→128/k3→128/k1→256/k3→256/k1→1024/k1],0.314192,0.420147,false,add_layer,25
3,60,0.440466,4513413,7,[1024/k3→128/k3→128/k1→128/k1→256/k1→768/k1→128/k1],0.352669,0.420147,false,weights,27
3,61,0.440743,4142533,6,[512/k3→256/k1→512/k1→256/k3→512/k3→64/k1],0.328687,0.420147,false,weights,32
3,62,0.438979,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.342791,0.420147,false,weights,16
3,63,0.440712,4513413,7,[1024/k3→128/k3→128/k1→128/k1→256/k1→768/k1→128/k1],0.371798,0.420147,false,weights,27
4,0,0.426682,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.318024,0.419703,true,champion,29
4,1,0.437874,4749253,6,[512/k3→256/k1→512/k1→256/k3→768/k3→64/k1],0.293476,0.419703,false,resize_layer,12
4,2,0.451152,5430573,7,[322/k3→1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.416170,0.419703,false,add_layer,8
4,3,0.425941,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.321593,0.419703,false,weights,29
4,4,0.435031,326341,5,[128/k1→64/k3→32/k1→256/k3→512/k1],0.408302,0.419703,false,resize_layer,37
4,5,0.430115,636293,3,[128/k3→1024/k1→128/k1],0.401341,0.419703,false,remove_layer,34
4,6,0.425016,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.322054,0.419703,false,weights,32
4,7,0.423093,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.332440,0.419703,false,weights,29
4,8,0.433924,4978309,8,[256/k3→1024/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.306124,0.419703,false,weights,10
4,9,0.429115,553861,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.368275,0.419703,false,weights,39
4,10,0.432942,4978309,8,[256/k3→1024/k3→128/k1→512/k1→512/k1→1024/k1→768/k1→128/k1],0.316444,0.419703,false,weights,18
4,11,0.426208,739333,4,[128/k3→1024/k1→128/k1→768/k1],0.323794,0.419703,false,weights,0
4,12,0.452201,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.286961,0.419703,false,weights,8
4,13,0.432565,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.290995,0.419703,false,weights,7
4,14,0.434192,4715141,7,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1→128/k1],0.287893,0.419703,false,weights,11
4,15,0.428472,553861,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.364111,0.419703,false,weights,39
4,16,0.446972,4496773,6,[1024/k3→128/k3→128/k1→256/k1→768/k1→128/k1],0.308707,0.419703,false,weights,8
4,17,0.427350,553861,5,[128/k1→64/k3→128/k1→256/k3→512/k1],0.372151,0.419703,false,weights,37
4,18,0.442897,8385541,4,[768/k1→1024/k3→512/k1→1024/k1],0.220709,0.419703,false,weights,28
4,19,0.441300,4619781,6,[256/k3→1024/k3→128/k1→512/k1→1024/k1→768/k1],0.314757,0.419703,false,remove_layer,55
